id,id2,state,districtNumber,districtName,party,district_url,representative,representative_photo_url,total_awards
5001500US3910,3910,Ohio,10,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Ohio%27s_10th_congressional_district,Mike Turner,https://upload.wikimedia.org/wikipedia/commons/b/b8/Congressman_Mike_Turner_%28cropped%29.jpg,23026758.76
5001500US3911,3911,Ohio,11,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Ohio%27s_11th_congressional_district,Marcia Fudge,https://upload.wikimedia.org/wikipedia/commons/8/87/Marcia_Fudge_official_photo_%28cropped%29.jpg,40000
5001500US3912,3912,Ohio,12,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Ohio%27s_12th_congressional_district,,,1181372
5001500US3913,3913,Ohio,13,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Ohio%27s_13th_congressional_district,Tim Ryan,https://upload.wikimedia.org/wikipedia/commons/0/09/Rep._Tim_Ryan_Congressional_Head_Shot_2010_%28cropped%29.jpg,129256
5001500US3914,3914,Ohio,14,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Ohio%27s_14th_congressional_district,David Joyce,https://upload.wikimedia.org/wikipedia/commons/7/7f/David_Joyce_%28cropped%29.jpg,112495.72000000002
5001500US3915,3915,Ohio,15,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Ohio%27s_15th_congressional_district,Steve Stivers,https://upload.wikimedia.org/wikipedia/commons/b/b3/Steve_Stivers%2C_Official_Portrait%2C_112th_Congress_%28cropped%29.jpg,15071.93
5001500US3916,3916,Ohio,16,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Ohio%27s_16th_congressional_district,Jim Renacci,https://upload.wikimedia.org/wikipedia/commons/a/a7/Jim_Renacci%2C_Official_Portrait%2C_112th_Congress_%28cropped_2%29.jpg,0
5001500US4001,4001,Oklahoma,1,ta-ordinal-st-m,republican,https://en.wikipedia.org/wiki/Oklahoma%27s_1st_congressional_district,,https://upload.wikimedia.org/wikipedia/commons/8/89/Markwayne_Mullin_official_photo_%28cropped%29.jpg,10800
5001500US4002,4002,Oklahoma,2,ta-ordinal-nd-m,republican,https://en.wikipedia.org/wiki/Oklahoma%27s_2nd_congressional_district,Markwayne Mullin,https://upload.wikimedia.org/wikipedia/commons/f/f0/Frank_Lucas_%28cropped%29.jpg,0
5001500US4003,4003,Oklahoma,3,ta-ordinal-rd-m,republican,https://en.wikipedia.org/wiki/Oklahoma%27s_3rd_congressional_district,Frank Lucas,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Frank_Lucas.jpg/220px-Frank_Lucas.jpg,0
5001500US4004,4004,Oklahoma,4,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Oklahoma%27s_4th_congressional_district,Tom Cole,https://upload.wikimedia.org/wikipedia/commons/8/82/Tom_Cole_official_congressional_photo_%28cropped%29.jpg,0
5001500US4005,4005,Oklahoma,5,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Oklahoma%27s_5th_congressional_district,Steve Russell,https://upload.wikimedia.org/wikipedia/commons/d/de/Steve_Russell_official_photo_%28cropped%29.jpg,0
5001500US4101,4101,Oregon,1,ta-ordinal-st-m,democrat,https://en.wikipedia.org/wiki/Oregon%27s_1st_congressional_district,Suzanne Bonamici,https://upload.wikimedia.org/wikipedia/commons/e/ec/Suzanne_Bonamici_%28cropped%29.jpg,14679.650000000001
5001500US4102,4102,Oregon,2,ta-ordinal-nd-m,republican,https://en.wikipedia.org/wiki/Oregon%27s_2nd_congressional_district,Greg Walden,https://upload.wikimedia.org/wikipedia/commons/9/94/Greg_Walden_official_photo_%28cropped_2%29.jpg,24700
5001500US4103,4103,Oregon,3,ta-ordinal-rd-m,democrat,https://en.wikipedia.org/wiki/Oregon%27s_3rd_congressional_district,Earl Blumenauer,https://upload.wikimedia.org/wikipedia/commons/b/ba/Earlblumenauer.jpeg,253419.16
5001500US4104,4104,Oregon,4,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Oregon%27s_4th_congressional_district,Peter DeFazio,https://upload.wikimedia.org/wikipedia/commons/5/56/Peter_DeFazio_official_photo_%28cropped%29.jpg,849140.1799999999
5001500US4105,4105,Oregon,5,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Oregon%27s_5th_congressional_district,Kurt Schrader,https://upload.wikimedia.org/wikipedia/commons/c/c8/Kurt_Schrader_official_photo_%28cropped%29.jpg,0
5001500US4201,4201,Pennsylvania,1,ta-ordinal-st-m,democrat,https://en.wikipedia.org/wiki/Pennsylvania%27s_1st_congressional_district,Bob Brady,https://upload.wikimedia.org/wikipedia/commons/0/00/Bobbrady.jpeg,3900
5001500US4202,4202,Pennsylvania,2,ta-ordinal-nd-m,democrat,https://en.wikipedia.org/wiki/Pennsylvania%27s_2nd_congressional_district,Dwight Evans,https://upload.wikimedia.org/wikipedia/commons/6/60/Dwight_Evans_official_portrait_%28cropped%29.jpg,65775.9
5001500US4203,4203,Pennsylvania,3,ta-ordinal-rd-m,republican,https://en.wikipedia.org/wiki/Pennsylvania%27s_3rd_congressional_district,Mike Kelly,https://upload.wikimedia.org/wikipedia/commons/a/a2/Mike_Kelly%2C_Official_Portrait%2C_112th_Congress_%28cropped%29.jpg,6179683.25
5001500US4204,4204,Pennsylvania,4,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Pennsylvania%27s_4th_congressional_district,Scott Perry,https://upload.wikimedia.org/wikipedia/commons/f/fb/Scott_Perry_official_photo_%28cropped%29.jpg,95987.65000000001
5001500US4205,4205,Pennsylvania,5,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Pennsylvania%27s_5th_congressional_district,Glenn Thompson,https://upload.wikimedia.org/wikipedia/commons/d/d8/Glenn_Thompson_113th_Congress.jpg,31923.72
5001500US4206,4206,Pennsylvania,6,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Pennsylvania%27s_6th_congressional_district,Ryan Costello,https://upload.wikimedia.org/wikipedia/commons/d/da/Congressman_Ryan_Costello_%28cropped%29.png,990054.8500000001
5001500US4207,4207,Pennsylvania,7,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Pennsylvania%27s_7th_congressional_district,,,323772.26
5001500US4208,4208,Pennsylvania,8,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Pennsylvania%27s_8th_congressional_district,Brian Fitzpatrick,https://upload.wikimedia.org/wikipedia/commons/5/55/Brian_Fitzpatrick_official_congressional_photo_%28cropped%29.jpg,281482.37
5001500US4209,4209,Pennsylvania,9,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Pennsylvania%27s_9th_congressional_district,Bill Shuster,https://upload.wikimedia.org/wikipedia/commons/2/2a/Bill_Shuster_official_portrait_%28cropped%29.jpg,257731.38
5001500US4210,4210,Pennsylvania,10,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Pennsylvania%27s_10th_congressional_district,Tom Marino,https://upload.wikimedia.org/wikipedia/commons/f/fd/Tom_Marino_113th_Congress.jpg,33316.01
5001500US4211,4211,Pennsylvania,11,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Pennsylvania%27s_11th_congressional_district,Lou Barletta,https://upload.wikimedia.org/wikipedia/commons/9/98/Lou_Barletta_%28cropped%29.jpg,2179368.4400000004
5001500US4212,4212,Pennsylvania,12,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Pennsylvania%27s_12th_congressional_district,Keith Rothfus,https://upload.wikimedia.org/wikipedia/commons/a/ad/Keith_Rothfus_115th_official_photo_%28cropped%29.png,0
5001500US4213,4213,Pennsylvania,13,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Pennsylvania%27s_13th_congressional_district,Brendan F. Boyle,https://upload.wikimedia.org/wikipedia/commons/d/d1/Brendan_Boyle_House_Portrait_%28cropped%29.jpg,5434
5001500US4214,4214,Pennsylvania,14,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Pennsylvania%27s_14th_congressional_district,Michael F. Doyle,https://upload.wikimedia.org/wikipedia/commons/c/ce/Michael_F._Doyle_113th_Congress.jpg,932874.17
5001500US4215,4215,Pennsylvania,15,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Pennsylvania%27s_15th_congressional_district,,,8849.49
5001500US4216,4216,Pennsylvania,16,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Pennsylvania%27s_16th_congressional_district,Lloyd Smucker,https://upload.wikimedia.org/wikipedia/commons/2/2f/Lloyd_Smucker_official_congressional_photo_%28cropped%29.jpg,14090
5001500US4217,4217,Pennsylvania,17,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Pennsylvania%27s_17th_congressional_district,Matt Cartwright,https://upload.wikimedia.org/wikipedia/commons/2/25/Matt_Cartwright%2C_official_portrait%2C_113th_Congress_%28cropped%29.jpg,0
5001500US4218,4218,Pennsylvania,18,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Pennsylvania%27s_18th_congressional_district,Conor Lamb,https://upload.wikimedia.org/wikipedia/commons/0/0d/Conor_Lamb.jpg,7545.51
5001500US4401,4401,Rhode Island,1,ta-ordinal-st-m,democrat,https://en.wikipedia.org/wiki/Rhode_Island%27s_1st_congressional_district,David Cicilline,https://upload.wikimedia.org/wikipedia/commons/0/0d/David_Cicilline_official_photo_%28cropped%29.jpg,24816.72
5001500US4402,4402,Rhode Island,2,ta-ordinal-nd-m,democrat,https://en.wikipedia.org/wiki/Rhode_Island%27s_2nd_congressional_district,James Langevin,https://upload.wikimedia.org/wikipedia/commons/8/89/James_Langevin_official_portrait_%28cropped%29.jpg,0
5001500US4501,4501,South Carolina,1,ta-ordinal-st-m,republican,https://en.wikipedia.org/wiki/South_Carolina%27s_1st_congressional_district,Mark Sanford,https://upload.wikimedia.org/wikipedia/commons/d/dd/Mark_Sanford%2C_Official_Portrait%2C_113th_Congress_%28cropped%29.jpg,279874.72000000003
5001500US4502,4502,South Carolina,2,ta-ordinal-nd-m,republican,https://en.wikipedia.org/wiki/South_Carolina%27s_2nd_congressional_district,Joe Wilson,https://upload.wikimedia.org/wikipedia/commons/a/ae/Joe_Wilson_official_congressional_photo_%28cropped%29.jpg,271500.83999999997
5001500US4503,4503,South Carolina,3,ta-ordinal-rd-m,republican,https://en.wikipedia.org/wiki/South_Carolina%27s_3rd_congressional_district,Jeff Duncan,https://upload.wikimedia.org/wikipedia/commons/0/0b/Jeff_Duncan%2C_Official_Portrait%2C_112th_Congress_%28cropped%29.jpg,66795.3
5001500US4504,4504,South Carolina,4,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/South_Carolina%27s_4th_congressional_district,Trey Gowdy,https://upload.wikimedia.org/wikipedia/commons/d/d6/Trey_Gowdy_official_congressional_photo_%28cropped%29.jpg,0
5001500US4505,4505,South Carolina,5,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/South_Carolina%27s_5th_congressional_district,Ralph Norman,https://upload.wikimedia.org/wikipedia/commons/4/4d/Ralph_Norman_official_photo_%28cropped%29.jpg,0
5001500US4506,4506,South Carolina,6,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/South_Carolina%27s_6th_congressional_district,Jim Clyburn,https://upload.wikimedia.org/wikipedia/commons/4/40/James_Clyburn%2C_official_Congressional_Majority_Whip_photo_%28cropped%29.jpg,1700451.5999999999
5001500US4507,4507,South Carolina,7,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/South_Carolina%27s_7th_congressional_district,Tom Rice,https://upload.wikimedia.org/wikipedia/commons/d/d1/Tom_Rice%2C_Official_Portrait%2C_113th_Congress_%28cropped%29.jpg,697871.27
5001500US4600,4600,South Dakota,0,ta-at-large-district,republican,https://en.wikipedia.org/wiki/South_Dakota%27s_at-large_congressional_district,Kristi Noem,https://upload.wikimedia.org/wikipedia/commons/a/a5/Kristi_Noem_portrait_%28cropped%29.jpg,0
5001500US4701,4701,Tennessee,1,ta-ordinal-st-m,republican,https://en.wikipedia.org/wiki/Tennessee%27s_1st_congressional_district,Phil Roe,https://upload.wikimedia.org/wikipedia/commons/0/00/Phil_Roe%2C_Official_Portrait%2C_112th_Congress.jpg,0
5001500US4702,4702,Tennessee,2,ta-ordinal-nd-m,republican,https://en.wikipedia.org/wiki/Tennessee%27s_2nd_congressional_district,Jimmy Duncan,https://upload.wikimedia.org/wikipedia/commons/3/34/John_J._Duncan%2C_official_photo_portrait_%28cropped%29.jpg,0
5001500US4703,4703,Tennessee,3,ta-ordinal-rd-m,republican,https://en.wikipedia.org/wiki/Tennessee%27s_3rd_congressional_district,Chuck Fleischmann,https://upload.wikimedia.org/wikipedia/commons/4/44/Chuck_Fleischmann_official_photo_%28cropped%29.jpg,0
5001500US4704,4704,Tennessee,4,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Tennessee%27s_4th_congressional_district,Scott DesJarlais,https://upload.wikimedia.org/wikipedia/commons/3/3a/Scott_DesJarlais%2C_Official_Portrait%2C_112th_Congress_%28cropped%29.jpg,3568
5001500US4705,4705,Tennessee,5,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Tennessee%27s_5th_congressional_district,Jim Cooper,https://upload.wikimedia.org/wikipedia/commons/7/76/Jim_Cooper_113th_Congress.jpg,284518878.86
5001500US4706,4706,Tennessee,6,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Tennessee%27s_6th_congressional_district,Diane Black,https://upload.wikimedia.org/wikipedia/commons/b/b6/Diane_Black%2C_115th_official_photo_%28cropped%29.jpg,5840
5001500US4707,4707,Tennessee,7,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Tennessee%27s_7th_congressional_district,Marsha Blackburn,https://upload.wikimedia.org/wikipedia/commons/9/97/Marsha_blackburn_congress_%28cropped_2%29.jpg,6598.9
5001500US4708,4708,Tennessee,8,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Tennessee%27s_8th_congressional_district,David Kustoff,https://upload.wikimedia.org/wikipedia/commons/4/4e/Kustoff_Official_Headshot_%28cropped%29.jpg,4539
5001500US4709,4709,Tennessee,9,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Tennessee%27s_9th_congressional_district,Steve Cohen,https://upload.wikimedia.org/wikipedia/commons/b/bf/Stevecohen.jpeg,1480287.83
5001500US4801,4801,Texas,1,ta-ordinal-st-m,republican,https://en.wikipedia.org/wiki/Texas%27s_1st_congressional_district,Louie Gohmert,https://upload.wikimedia.org/wikipedia/commons/4/49/Louie_Gohmert_official_congressional_photo_%28cropped%29.jpg,19962510.73
5001500US4802,4802,Texas,2,ta-ordinal-nd-m,republican,https://en.wikipedia.org/wiki/Texas%27s_2nd_congressional_district,Ted Poe,https://upload.wikimedia.org/wikipedia/commons/1/1b/Ted_Poe_Official_%28cropped%29.jpg,15439
5001500US4803,4803,Texas,3,ta-ordinal-rd-m,republican,https://en.wikipedia.org/wiki/Texas%27s_3rd_congressional_district,Sam Johnson,https://upload.wikimedia.org/wikipedia/commons/e/ea/Sam_Johnson_113th_Congress.jpg,61553.49
5001500US4804,4804,Texas,4,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Texas%27s_4th_congressional_district,John Ratcliffe,https://upload.wikimedia.org/wikipedia/commons/7/7b/Congressman_John_Lee_Ratcliffe_%28cropped%29.jpg,45973.520000000004
5001500US4805,4805,Texas,5,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Texas%27s_5th_congressional_district,Jeb Hensarling,https://upload.wikimedia.org/wikipedia/commons/0/0b/Jeb_Hensarling_official_photo_%28cropped%29.jpg,0
5001500US4806,4806,Texas,6,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Texas%27s_6th_congressional_district,Joe Barton,https://upload.wikimedia.org/wikipedia/commons/1/1b/Joe_Barton_official_congressional_photo_%28cropped%29.jpg,0
5001500US4807,4807,Texas,7,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Texas%27s_7th_congressional_district,John Culberson,https://upload.wikimedia.org/wikipedia/commons/8/8a/John_Culberson_official_portrait_%28cropped%29.jpg,2209884.31
5001500US4808,4808,Texas,8,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Texas%27s_8th_congressional_district,Kevin Brady,https://upload.wikimedia.org/wikipedia/commons/b/b7/Kevin_Brady_official_photo_%28cropped%29.jpg,95300.76000000001
5001500US4809,4809,Texas,9,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Texas%27s_9th_congressional_district,Al Green,https://upload.wikimedia.org/wikipedia/commons/5/51/Al_Green_Official_%28cropped_2%29.jpg,84704.7
5001500US4810,4810,Texas,10,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Texas%27s_10th_congressional_district,Michael McCaul,https://upload.wikimedia.org/wikipedia/commons/a/ad/Michael_McCaul_official_photo_%28cropped_2%29.jpg,96937.37000000001
5001500US4811,4811,Texas,11,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Texas%27s_11th_congressional_district,Mike Conaway,https://upload.wikimedia.org/wikipedia/commons/a/a0/Mike_Conaway_official_congressional_photo_%28cropped%29.jpg,6592
5001500US4812,4812,Texas,12,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Texas%27s_12th_congressional_district,Kay Granger,https://upload.wikimedia.org/wikipedia/commons/f/ff/Kay_Granger_%28cropped%29.jpg,5749444.24
5001500US4813,4813,Texas,13,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Texas%27s_13th_congressional_district,Mac Thornberry,https://upload.wikimedia.org/wikipedia/commons/3/3d/Mac_Thornberry%2C_Official_Portrait%2C_111th_Congress_%28cropped%29.jpg,0
5001500US4814,4814,Texas,14,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Texas%27s_14th_congressional_district,Randy Weber,https://upload.wikimedia.org/wikipedia/commons/d/da/Randy_Weber_official_congressional_photo_%28cropped%29.jpg,23166047.7
5001500US4815,4815,Texas,15,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Texas%27s_15th_congressional_district,Vicente González,https://upload.wikimedia.org/wikipedia/commons/7/7e/Vicente_Gonzalez_115th_congress_photo_%28cropped%29.jpg,19628.8
5001500US4816,4816,Texas,16,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Texas%27s_16th_congressional_district,Beto O'Rourke,https://upload.wikimedia.org/wikipedia/commons/1/17/Beto_O%27Rourke%2C_Official_portrait%2C_113th_Congress_%28cropped%29.jpg,476631.25000000006
5001500US4817,4817,Texas,17,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Texas%27s_17th_congressional_district,Bill Flores,https://upload.wikimedia.org/wikipedia/commons/d/d6/Bill_Flores%2C_Official_Portrait%2C_112th_Congress_%28cropped%29.jpg,20156.4
5001500US4818,4818,Texas,18,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Texas%27s_18th_congressional_district,Sheila Jackson Lee,https://upload.wikimedia.org/wikipedia/commons/e/ef/SheilaJackson.JPG,54341.54
5001500US4819,4819,Texas,19,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Texas%27s_19th_congressional_district,Jodey Arrington,https://upload.wikimedia.org/wikipedia/commons/9/92/Jodey_Arrington_115th_congress_photo_%28cropped%29.jpg,0
5001500US4820,4820,Texas,20,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Texas%27s_20th_congressional_district,Joaquín Castro,https://upload.wikimedia.org/wikipedia/commons/8/83/Joaquin_Castro%2C_official_portrait%2C_113th_Congress_%28cropped%29.jpg,42686865.980000004
5001500US4821,4821,Texas,21,ta-ordinal-st-m,republican,https://en.wikipedia.org/wiki/Texas%27s_21st_congressional_district,Lamar Smith,https://upload.wikimedia.org/wikipedia/commons/e/e3/Lamar_Smith%2C_Official_Portrait%2C_c112th_Congress.jpg,33858508.239999995
5001500US4822,4822,Texas,22,ta-ordinal-nd-m,republican,https://en.wikipedia.org/wiki/Texas%27s_22nd_congressional_district,Pete Olson,https://upload.wikimedia.org/wikipedia/commons/b/b6/Pete_Olson_official_congressional_photo_%28cropped%29.jpg,135602.87
5001500US4823,4823,Texas,23,ta-ordinal-rd-m,republican,https://en.wikipedia.org/wiki/Texas%27s_23rd_congressional_district,Will Hurd,https://upload.wikimedia.org/wikipedia/commons/7/75/Willhurd_%28cropped%29.jpg,554039964
5001500US4824,4824,Texas,24,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Texas%27s_24th_congressional_district,Kenny Marchant,https://upload.wikimedia.org/wikipedia/commons/2/2b/Kenny_Marchant_Official_%28cropped%29.jpg,216898.06
5001500US4825,4825,Texas,25,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Texas%27s_25th_congressional_district,Roger Williams,https://upload.wikimedia.org/wikipedia/commons/8/81/Roger_Williams_official_congressional_photo_%28cropped%29.jpg,557946.8
5001500US4826,4826,Texas,26,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Texas%27s_26th_congressional_district,Michael C. Burgess,https://upload.wikimedia.org/wikipedia/commons/3/37/Michael_Burgess_official_photo_%28cropped%29.jpg,15834
5001500US4827,4827,Texas,27,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Texas%27s_27th_congressional_district,Michael Cloud,,237005119.74
5001500US4828,4828,Texas,28,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Texas%27s_28th_congressional_district,Henry Cuellar,https://upload.wikimedia.org/wikipedia/commons/0/03/Henry_Cuellar%2C_official_color_photo_portrait_%28cropped%29.jpg,104920.2
5001500US4829,4829,Texas,29,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Texas%27s_29th_congressional_district,Gene Green,https://upload.wikimedia.org/wikipedia/commons/1/15/Rep._Gene_Green_%28cropped%29.jpg,1273913.84
5001500US4830,4830,Texas,30,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Texas%27s_30th_congressional_district,Eddie Bernice Johnson,https://upload.wikimedia.org/wikipedia/commons/9/9e/Eddie_Bernice_Johnson%2C_Official_Portrait%2C_c112th_Congress.jpg,26883
5001500US4831,4831,Texas,31,ta-ordinal-st-m,republican,https://en.wikipedia.org/wiki/Texas%27s_31st_congressional_district,John Carter,https://upload.wikimedia.org/wikipedia/commons/5/50/Rep._John_Carter_%28cropped%29.jpg,36301747.980000004
5001500US4832,4832,Texas,32,ta-ordinal-nd-m,republican,https://en.wikipedia.org/wiki/Texas%27s_32nd_congressional_district,Pete Sessions,https://upload.wikimedia.org/wikipedia/commons/4/45/Pete_Sessions_official_photo_%28cropped%29.jpg,2657.53
5001500US4833,4833,Texas,33,ta-ordinal-rd-m,democrat,https://en.wikipedia.org/wiki/Texas%27s_33rd_congressional_district,Marc Veasey,https://upload.wikimedia.org/wikipedia/commons/e/ef/Marc_Veasey_official_photo_%28cropped%29.jpg,72799.13
5001500US4834,4834,Texas,34,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Texas%27s_34th_congressional_district,Filemon Vela Jr.,https://upload.wikimedia.org/wikipedia/commons/3/3c/Filemon_Vela%2C_Official_Portrait%2C_113th_Congress_%28cropped%29.jpg,32214.74
5001500US4835,4835,Texas,35,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Texas%27s_35th_congressional_district,Lloyd Doggett,https://upload.wikimedia.org/wikipedia/commons/b/b6/Lloyd_Doggett_113th_Congress.jpg,179052.61
5001500US4836,4836,Texas,36,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Texas%27s_36th_congressional_district,Brian Babin,https://upload.wikimedia.org/wikipedia/commons/1/16/Brian_Babin_official_congressional_photo_2_%28cropped%29.jpg,0
5001500US4901,4901,Utah,1,ta-ordinal-st-m,republican,https://en.wikipedia.org/wiki/Utah%27s_1st_congressional_district,Rob Bishop,https://upload.wikimedia.org/wikipedia/commons/5/5b/Rob_Bishop_113th_Congress.jpg,0
5001500US4902,4902,Utah,2,ta-ordinal-nd-m,republican,https://en.wikipedia.org/wiki/Utah%27s_2nd_congressional_district,Chris Stewart,https://upload.wikimedia.org/wikipedia/commons/b/be/Chris_Stewart_official_photo_%28cropped%29.jpg,31286.62
5001500US4903,4903,Utah,3,ta-ordinal-rd-m,republican,https://en.wikipedia.org/wiki/Utah%27s_3rd_congressional_district,John Curtis,https://upload.wikimedia.org/wikipedia/commons/d/d2/John_Curtis_%28cropped%29.png,142000
5001500US4904,4904,Utah,4,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Utah%27s_4th_congressional_district,Mia Love,https://upload.wikimedia.org/wikipedia/commons/4/48/Mia_Love_official_portrait_%28cropped%29.jpg,95905.65
5001500US5000,5000,Vermont,0,ta-at-large-district,democrat,https://en.wikipedia.org/wiki/Vermont%27s_at-large_congressional_district,Peter Welch,https://upload.wikimedia.org/wikipedia/commons/3/3f/Peter_Welch_official_photo_%28cropped%29.jpg,84288
5001500US5101,5101,Virginia,1,ta-ordinal-st-m,republican,https://en.wikipedia.org/wiki/Virginia%27s_1st_congressional_district,Rob Wittman,https://upload.wikimedia.org/wikipedia/commons/4/4c/Rob_Wittman_official_congressional_photo_%28cropped%29.jpg,363491.23
5001500US5102,5102,Virginia,2,ta-ordinal-nd-m,republican,https://en.wikipedia.org/wiki/Virginia%27s_2nd_congressional_district,Scott Taylor,https://upload.wikimedia.org/wikipedia/commons/d/d2/Scott_Taylor_official_photo_%28cropped%29.jpg,23464467.310000002
5001500US5103,5103,Virginia,3,ta-ordinal-rd-m,democrat,https://en.wikipedia.org/wiki/Virginia%27s_3rd_congressional_district,Bobby Scott,https://upload.wikimedia.org/wikipedia/commons/f/f2/Bobby_Scott_%28cropped%29.jpg,1802421.02
5001500US5104,5104,Virginia,4,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Virginia%27s_4th_congressional_district,Donald McEachin,https://upload.wikimedia.org/wikipedia/commons/7/73/Donald_McEachin_115th_congress_photo_%28cropped%29.jpg,0
5001500US5105,5105,Virginia,5,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Virginia%27s_5th_congressional_district,Tom Garrett Jr.,https://upload.wikimedia.org/wikipedia/commons/5/5c/Tom_Garrett_official_congressional_photo_%28cropped%29.jpg,694020.3500000001
5001500US5106,5106,Virginia,6,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Virginia%27s_6th_congressional_district,Bob Goodlatte,https://upload.wikimedia.org/wikipedia/commons/4/43/Bob_Goodlatte_official_photo_%28cropped%29.jpg,6513077.15
5001500US5107,5107,Virginia,7,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Virginia%27s_7th_congressional_district,Dave Brat,https://upload.wikimedia.org/wikipedia/commons/4/40/Dave_Brat_official_congressional_photo_%28cropped%29.jpg,10059802.17
5001500US5108,5108,Virginia,8,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Virginia%27s_8th_congressional_district,Don Beyer,https://upload.wikimedia.org/wikipedia/commons/9/9c/Don_Beyer%2C_official_114th_Congress_photo_portrait_%28cropped%29.jpeg,765093238.8299999
5001500US5109,5109,Virginia,9,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Virginia%27s_9th_congressional_district,Morgan Griffith,https://upload.wikimedia.org/wikipedia/commons/0/0c/Morgan_Griffith%2C_Official_Portrait%2C_112th_Congress_B_%28cropped%29.jpg,20920081.94
5001500US5110,5110,Virginia,10,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Virginia%27s_10th_congressional_district,Barbara Comstock,https://upload.wikimedia.org/wikipedia/commons/e/e7/Barbara_Comstock_official_photo%2C_114th_Congress_%28cropped%29.jpg,569353037.8299999
