GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed
3600155,2000,Accord,New York,622.0,4.15,,27.88,650.0,52083.0,98700.0,19.0,90.19,2.41,3.86,0.64,1.45,0.0,1.45,0.0,,,,,0,0,0
3600155,2001,Accord,New York,622.0,4.15,,27.88,650.0,52083.0,98700.0,19.0,90.19,2.41,3.86,0.64,1.45,0.0,1.45,0.0,,,,,0,0,0
3600155,2002,Accord,New York,622.0,4.15,,27.88,650.0,52083.0,98700.0,19.0,90.19,2.41,3.86,0.64,1.45,0.0,1.45,0.0,,,,,0,0,0
3600155,2003,Accord,New York,622.0,4.15,,27.88,650.0,52083.0,98700.0,19.0,90.19,2.41,3.86,0.64,1.45,0.0,1.45,0.0,,,,,0,0,0
3600155,2004,Accord,New York,622.0,4.15,,27.88,650.0,52083.0,98700.0,19.0,90.19,2.41,3.86,0.64,1.45,0.0,1.45,0.0,,,,,0,0,0
3600155,2005,Accord,New York,644.0,52.25,,59.07,735.0,30597.0,119000.0,38.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
3600155,2006,Accord,New York,644.0,52.25,,59.07,735.0,30597.0,119000.0,38.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
3600155,2007,Accord,New York,644.0,52.25,,59.07,735.0,30597.0,119000.0,38.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
3600155,2008,Accord,New York,644.0,52.25,,59.07,735.0,30597.0,119000.0,38.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
3600155,2009,Accord,New York,644.0,52.25,,59.07,735.0,30597.0,119000.0,38.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
3600155,2010,Accord,New York,562.0,52.08,,28.24,956.0,65577.0,318200.0,37.6,86.3,2.67,7.12,1.07,0.89,0.0,1.78,0.18,,,,,0,0,0
3600155,2011,Accord,New York,762.0,6.29,,28.49,1360.0,112083.0,,13.2,79.27,1.97,2.36,0.0,0.0,0.0,16.4,0.0,,,,,0,0,0
3600155,2012,Accord,New York,762.0,6.29,,28.49,1360.0,112083.0,,13.2,79.27,1.97,2.36,0.0,0.0,0.0,16.4,0.0,,,,,0,0,0
3600155,2013,Accord,New York,762.0,6.29,,28.49,1360.0,112083.0,,13.2,79.27,1.97,2.36,0.0,0.0,0.0,16.4,0.0,,,,,0,0,0
3600155,2014,Accord,New York,762.0,6.29,,28.49,1360.0,112083.0,,13.2,79.27,1.97,2.36,0.0,0.0,0.0,16.4,0.0,,,,,0,0,0
3600155,2015,Accord,New York,762.0,6.29,,28.49,1360.0,112083.0,,13.2,79.27,1.97,2.36,0.0,0.0,0.0,16.4,0.0,,,,,0,0,0
3600155,2016,Accord,New York,762.0,6.29,,28.49,1360.0,112083.0,,13.2,79.27,1.97,2.36,0.0,0.0,0.0,16.4,0.0,,,,,0,0,0
3600199,2000,Adams,New York,1624.0,15.33,,41.84,408.0,30677.0,64900.0,26.8,97.11,0.74,1.11,0.12,0.12,0.0,0.8,0.0,,,,,0,0,0
3600199,2001,Adams,New York,1624.0,15.33,,41.84,408.0,30677.0,64900.0,26.8,97.11,0.74,1.11,0.12,0.12,0.0,0.8,0.0,,,,,0,0,0
3600199,2002,Adams,New York,1624.0,15.33,,41.84,408.0,30677.0,64900.0,26.8,97.11,0.74,1.11,0.12,0.12,0.0,0.8,0.0,,,,,0,0,0
3600199,2003,Adams,New York,1624.0,15.33,,41.84,408.0,30677.0,64900.0,26.8,97.11,0.74,1.11,0.12,0.12,0.0,0.8,0.0,,,,,0,0,0
3600199,2004,Adams,New York,1624.0,15.33,,41.84,408.0,30677.0,64900.0,26.8,97.11,0.74,1.11,0.12,0.12,0.0,0.8,0.0,,,,,0,0,0
3600199,2005,Adams,New York,1969.0,11.39,,46.69,559.0,39226.0,99500.0,26.6,95.12,0.76,0.56,0.1,0.15,0.0,3.3,0.0,,,,,0,0,0
3600199,2006,Adams,New York,1969.0,11.39,,46.69,559.0,39226.0,99500.0,26.6,95.12,0.76,0.56,0.1,0.15,0.0,3.3,0.0,,,,,0,0,0
3600199,2007,Adams,New York,1969.0,11.39,213.63,46.69,559.0,39226.0,99500.0,26.6,95.12,0.76,0.56,0.1,0.15,0.0,3.3,0.0,0.54,0.54,0.25,0.25,1,0,0
3600199,2008,Adams,New York,1969.0,11.39,214.97,46.69,559.0,39226.0,99500.0,26.6,95.12,0.76,0.56,0.1,0.15,0.0,3.3,0.0,0.0,0.0,0.0,0.0,1,0,0
3600199,2009,Adams,New York,1969.0,11.39,216.29,46.69,559.0,39226.0,99500.0,26.6,95.12,0.76,0.56,0.1,0.15,0.0,3.3,0.0,0.0,0.0,0.0,0.0,1,0,0
3600199,2010,Adams,New York,1775.0,7.5,217.62,44.11,642.0,42222.0,126700.0,26.9,96.79,0.73,0.73,0.0,0.45,0.0,1.24,0.06,2.7,2.7,1.24,1.24,1,0,0
3600199,2011,Adams,New York,1717.0,13.08,219.5,45.55,670.0,40341.0,144300.0,32.6,91.15,0.93,5.01,0.0,1.34,0.0,1.57,0.0,0.0,0.0,0.0,0.0,1,0,0
3600199,2012,Adams,New York,1717.0,13.08,222.17,45.55,670.0,40341.0,144300.0,32.6,91.15,0.93,5.01,0.0,1.34,0.0,1.57,0.0,0.54,0.54,0.24,0.24,1,0,0
3600199,2013,Adams,New York,1717.0,13.08,224.04,45.55,670.0,40341.0,144300.0,32.6,91.15,0.93,5.01,0.0,1.34,0.0,1.57,0.0,0.0,0.0,0.0,0.0,1,0,0
3600199,2014,Adams,New York,1717.0,13.08,225.36,45.55,670.0,40341.0,144300.0,32.6,91.15,0.93,5.01,0.0,1.34,0.0,1.57,0.0,0.0,0.0,0.0,0.0,1,0,0
3600199,2015,Adams,New York,1717.0,13.08,228.03,45.55,670.0,40341.0,144300.0,32.6,91.15,0.93,5.01,0.0,1.34,0.0,1.57,0.0,0.0,0.0,0.0,0.0,1,0,0
3600199,2016,Adams,New York,1717.0,13.08,229.9,45.55,670.0,40341.0,144300.0,32.6,91.15,0.93,5.01,0.0,1.34,0.0,1.57,0.0,0.0,0.0,0.0,0.0,1,0,0
3600232,2000,Adams Center,New York,1500.0,6.88,,19.82,527.0,41938.0,75000.0,22.7,98.33,0.07,0.47,0.2,0.27,0.07,0.6,0.0,,,,,0,0,0
3600232,2001,Adams Center,New York,1500.0,6.88,,19.82,527.0,41938.0,75000.0,22.7,98.33,0.07,0.47,0.2,0.27,0.07,0.6,0.0,,,,,0,0,0
3600232,2002,Adams Center,New York,1500.0,6.88,,19.82,527.0,41938.0,75000.0,22.7,98.33,0.07,0.47,0.2,0.27,0.07,0.6,0.0,,,,,0,0,0
3600232,2003,Adams Center,New York,1500.0,6.88,,19.82,527.0,41938.0,75000.0,22.7,98.33,0.07,0.47,0.2,0.27,0.07,0.6,0.0,,,,,0,0,0
3600232,2004,Adams Center,New York,1500.0,6.88,,19.82,527.0,41938.0,75000.0,22.7,98.33,0.07,0.47,0.2,0.27,0.07,0.6,0.0,,,,,0,0,0
3600232,2005,Adams Center,New York,1742.0,1.57,,14.29,668.0,54550.0,115300.0,37.0,95.58,0.0,1.55,0.0,0.0,0.0,2.87,0.0,,,,,0,0,0
3600232,2006,Adams Center,New York,1742.0,1.57,,14.29,668.0,54550.0,115300.0,37.0,95.58,0.0,1.55,0.0,0.0,0.0,2.87,0.0,,,,,0,0,0
3600232,2007,Adams Center,New York,1742.0,1.57,126.37,14.29,668.0,54550.0,115300.0,37.0,95.58,0.0,1.55,0.0,0.0,0.0,2.87,0.0,0.2,0.2,0.16,0.16,1,0,0
3600232,2008,Adams Center,New York,1742.0,1.57,128.91,14.29,668.0,54550.0,115300.0,37.0,95.58,0.0,1.55,0.0,0.0,0.0,2.87,0.0,0.0,0.0,0.0,0.0,1,0,0
3600232,2009,Adams Center,New York,1742.0,1.57,131.65,14.29,668.0,54550.0,115300.0,37.0,95.58,0.0,1.55,0.0,0.0,0.0,2.87,0.0,0.65,0.65,0.49,0.49,1,0,0
3600232,2010,Adams Center,New York,1568.0,4.36,134.19,20.14,733.0,58219.0,138200.0,35.1,94.64,1.47,1.28,0.13,0.26,0.26,1.79,0.19,0.8,0.8,0.6,0.6,1,0,0
3600232,2011,Adams Center,New York,1865.0,12.26,136.93,34.02,757.0,33849.0,108600.0,30.7,97.64,0.0,0.0,0.0,1.07,0.0,1.29,0.0,0.0,0.0,0.0,0.0,1,0,0
3600232,2012,Adams Center,New York,1865.0,12.26,139.4,34.02,757.0,33849.0,108600.0,30.7,97.64,0.0,0.0,0.0,1.07,0.0,1.29,0.0,0.2,0.2,0.14,0.14,1,0,0
3600232,2013,Adams Center,New York,1865.0,12.26,142.14,34.02,757.0,33849.0,108600.0,30.7,97.64,0.0,0.0,0.0,1.07,0.0,1.29,0.0,0.0,0.0,0.0,0.0,1,0,0
3600232,2014,Adams Center,New York,1865.0,12.26,144.23,34.02,757.0,33849.0,108600.0,30.7,97.64,0.0,0.0,0.0,1.07,0.0,1.29,0.0,0.65,0.65,0.45,0.45,1,0,0
3600232,2015,Adams Center,New York,1865.0,12.26,147.35,34.02,757.0,33849.0,108600.0,30.7,97.64,0.0,0.0,0.0,1.07,0.0,1.29,0.0,0.0,0.0,0.0,0.0,1,0,0
3600232,2016,Adams Center,New York,1865.0,12.26,149.44,34.02,757.0,33849.0,108600.0,30.7,97.64,0.0,0.0,0.0,1.07,0.0,1.29,0.0,0.65,0.65,0.44,0.44,1,0,0
3600276,2000,Addison,New York,1797.0,17.54,,36.74,428.0,31532.0,53400.0,29.3,98.22,0.17,0.45,0.39,0.0,0.0,0.78,0.0,,,,,0,0,0
3600276,2001,Addison,New York,1797.0,17.54,,36.74,428.0,31532.0,53400.0,29.3,98.22,0.17,0.45,0.39,0.0,0.0,0.78,0.0,,,,,0,0,0
3600276,2002,Addison,New York,1797.0,17.54,,36.74,428.0,31532.0,53400.0,29.3,98.22,0.17,0.45,0.39,0.0,0.0,0.78,0.0,,,,,0,0,0
3600276,2003,Addison,New York,1797.0,17.54,,36.74,428.0,31532.0,53400.0,29.3,98.22,0.17,0.45,0.39,0.0,0.0,0.78,0.0,,,,,0,0,0
3600276,2004,Addison,New York,1797.0,17.54,,36.74,428.0,31532.0,53400.0,29.3,98.22,0.17,0.45,0.39,0.0,0.0,0.78,0.0,,,,,0,0,0
3600276,2005,Addison,New York,1697.0,9.55,,33.51,537.0,36563.0,66800.0,36.7,97.41,0.0,2.59,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
3600276,2006,Addison,New York,1697.0,9.55,,33.51,537.0,36563.0,66800.0,36.7,97.41,0.0,2.59,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
3600276,2007,Addison,New York,1697.0,9.55,,33.51,537.0,36563.0,66800.0,36.7,97.41,0.0,2.59,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
3600276,2008,Addison,New York,1697.0,9.55,,33.51,537.0,36563.0,66800.0,36.7,97.41,0.0,2.59,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
3600276,2009,Addison,New York,1697.0,9.55,,33.51,537.0,36563.0,66800.0,36.7,97.41,0.0,2.59,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
3600276,2010,Addison,New York,1763.0,7.98,,34.29,523.0,55326.0,76300.0,30.3,95.8,0.51,1.76,0.11,0.74,0.0,1.02,0.06,,,,,0,0,0
3600276,2011,Addison,New York,1788.0,11.16,,30.4,561.0,49821.0,80100.0,28.1,96.59,0.62,1.45,0.56,0.39,0.0,0.39,0.0,,,,,0,0,0
3600276,2012,Addison,New York,1788.0,11.16,,30.4,561.0,49821.0,80100.0,28.1,96.59,0.62,1.45,0.56,0.39,0.0,0.39,0.0,,,,,0,0,0
3600276,2013,Addison,New York,1788.0,11.16,,30.4,561.0,49821.0,80100.0,28.1,96.59,0.62,1.45,0.56,0.39,0.0,0.39,0.0,,,,,0,0,0
3600276,2014,Addison,New York,1788.0,11.16,,30.4,561.0,49821.0,80100.0,28.1,96.59,0.62,1.45,0.56,0.39,0.0,0.39,0.0,,,,,0,0,0
3600276,2015,Addison,New York,1788.0,11.16,,30.4,561.0,49821.0,80100.0,28.1,96.59,0.62,1.45,0.56,0.39,0.0,0.39,0.0,,,,,0,0,0
3600276,2016,Addison,New York,1788.0,11.16,,30.4,561.0,49821.0,80100.0,28.1,96.59,0.62,1.45,0.56,0.39,0.0,0.39,0.0,,,,,0,0,0
3600342,2000,Afton,New York,836.0,9.85,64.97,34.7,405.0,34412.0,63500.0,26.1,97.13,0.12,1.32,1.08,0.12,0.0,0.24,0.0,0.0,0.0,0.0,0.0,1,0,0
3600342,2001,Afton,New York,836.0,9.85,66.15,34.7,405.0,34412.0,63500.0,26.1,97.13,0.12,1.32,1.08,0.12,0.0,0.24,0.0,0.0,0.0,0.0,0.0,1,0,0
3600342,2002,Afton,New York,836.0,9.85,67.19,34.7,405.0,34412.0,63500.0,26.1,97.13,0.12,1.32,1.08,0.12,0.0,0.24,0.0,0.0,0.0,0.0,0.0,1,0,0
3600342,2003,Afton,New York,836.0,9.85,68.22,34.7,405.0,34412.0,63500.0,26.1,97.13,0.12,1.32,1.08,0.12,0.0,0.24,0.0,0.0,0.0,0.0,0.0,1,0,0
3600342,2004,Afton,New York,836.0,9.85,69.26,34.7,405.0,34412.0,63500.0,26.1,97.13,0.12,1.32,1.08,0.12,0.0,0.24,0.0,0.0,0.0,0.0,0.0,1,0,0
3600342,2005,Afton,New York,1078.0,1.68,70.44,27.42,578.0,39464.0,84200.0,20.8,90.35,0.0,9.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
3600342,2006,Afton,New York,1078.0,1.68,71.61,27.42,578.0,39464.0,84200.0,20.8,90.35,0.0,9.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
3600342,2007,Afton,New York,1078.0,1.68,72.66,27.42,578.0,39464.0,84200.0,20.8,90.35,0.0,9.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
3600342,2008,Afton,New York,1078.0,1.68,73.68,27.42,578.0,39464.0,84200.0,20.8,90.35,0.0,9.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
3600342,2009,Afton,New York,1078.0,1.68,74.72,27.42,578.0,39464.0,84200.0,20.8,90.35,0.0,9.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
3600342,2010,Afton,New York,822.0,10.88,75.9,35.16,557.0,50000.0,84800.0,23.4,94.89,0.24,3.65,0.0,0.73,0.0,0.36,0.12,0.0,0.0,0.0,0.0,1,0,0
3600342,2011,Afton,New York,1086.0,14.84,77.08,30.02,580.0,41042.0,88300.0,28.0,93.46,0.18,2.49,1.01,1.29,0.0,1.57,0.0,0.0,0.0,0.0,0.0,1,0,0
3600342,2012,Afton,New York,1086.0,14.84,77.62,30.02,580.0,41042.0,88300.0,28.0,93.46,0.18,2.49,1.01,1.29,0.0,1.57,0.0,0.0,0.0,0.0,0.0,1,0,0
3600342,2013,Afton,New York,1086.0,14.84,78.96,30.02,580.0,41042.0,88300.0,28.0,93.46,0.18,2.49,1.01,1.29,0.0,1.57,0.0,0.0,0.0,0.0,0.0,1,0,0
3600342,2014,Afton,New York,1086.0,14.84,79.76,30.02,580.0,41042.0,88300.0,28.0,93.46,0.18,2.49,1.01,1.29,0.0,1.57,0.0,0.0,0.0,0.0,0.0,1,0,0
3600342,2015,Afton,New York,1086.0,14.84,80.69,30.02,580.0,41042.0,88300.0,28.0,93.46,0.18,2.49,1.01,1.29,0.0,1.57,0.0,0.0,0.0,0.0,0.0,1,0,0
3600342,2016,Afton,New York,1086.0,14.84,81.48,30.02,580.0,41042.0,88300.0,28.0,93.46,0.18,2.49,1.01,1.29,0.0,1.57,0.0,0.0,0.0,0.0,0.0,1,0,0
3600408,2000,Airmont,New York,7799.0,3.29,,8.37,568.0,87678.0,253500.0,26.4,86.25,3.47,5.26,0.17,3.51,0.03,1.09,0.22,,,,,0,0,0
3600408,2001,Airmont,New York,7799.0,3.29,,8.37,568.0,87678.0,253500.0,26.4,86.25,3.47,5.26,0.17,3.51,0.03,1.09,0.22,,,,,0,0,0
3600408,2002,Airmont,New York,7799.0,3.29,,8.37,568.0,87678.0,253500.0,26.4,86.25,3.47,5.26,0.17,3.51,0.03,1.09,0.22,,,,,0,0,0
3600408,2003,Airmont,New York,7799.0,3.29,,8.37,568.0,87678.0,253500.0,26.4,86.25,3.47,5.26,0.17,3.51,0.03,1.09,0.22,,,,,0,0,0
3600408,2004,Airmont,New York,7799.0,3.29,,8.37,568.0,87678.0,253500.0,26.4,86.25,3.47,5.26,0.17,3.51,0.03,1.09,0.22,,,,,0,0,0
3600408,2005,Airmont,New York,8352.0,3.32,,17.96,760.0,93292.0,494500.0,27.0,80.94,2.07,7.66,2.26,6.06,0.61,0.4,0.0,,,,,0,0,0
3600408,2006,Airmont,New York,8352.0,3.32,,17.96,760.0,93292.0,494500.0,27.0,80.94,2.07,7.66,2.26,6.06,0.61,0.4,0.0,,,,,0,0,0
3600408,2007,Airmont,New York,8352.0,3.32,,17.96,760.0,93292.0,494500.0,27.0,80.94,2.07,7.66,2.26,6.06,0.61,0.4,0.0,,,,,0,0,0
3600408,2008,Airmont,New York,8352.0,3.32,,17.96,760.0,93292.0,494500.0,27.0,80.94,2.07,7.66,2.26,6.06,0.61,0.4,0.0,,,,,0,0,0
3600408,2009,Airmont,New York,8352.0,3.32,,17.96,760.0,93292.0,494500.0,27.0,80.94,2.07,7.66,2.26,6.06,0.61,0.4,0.0,,,,,0,0,0
3600408,2010,Airmont,New York,8628.0,2.54,,15.3,726.0,94358.0,480700.0,29.0,80.51,4.23,8.23,0.32,5.03,0.05,1.52,0.12,,,,,0,0,0
3600408,2011,Airmont,New York,8808.0,4.35,,24.58,1184.0,91458.0,454900.0,37.4,81.3,1.67,9.6,0.33,4.03,0.0,3.07,0.0,,,,,0,0,0
3600408,2012,Airmont,New York,8808.0,4.35,,24.58,1184.0,91458.0,454900.0,37.4,81.3,1.67,9.6,0.33,4.03,0.0,3.07,0.0,,,,,0,0,0
3600408,2013,Airmont,New York,8808.0,4.35,,24.58,1184.0,91458.0,454900.0,37.4,81.3,1.67,9.6,0.33,4.03,0.0,3.07,0.0,,,,,0,0,0
3600408,2014,Airmont,New York,8808.0,4.35,,24.58,1184.0,91458.0,454900.0,37.4,81.3,1.67,9.6,0.33,4.03,0.0,3.07,0.0,,,,,0,0,0
3600408,2015,Airmont,New York,8808.0,4.35,,24.58,1184.0,91458.0,454900.0,37.4,81.3,1.67,9.6,0.33,4.03,0.0,3.07,0.0,,,,,0,0,0
3600408,2016,Airmont,New York,8808.0,4.35,,24.58,1184.0,91458.0,454900.0,37.4,81.3,1.67,9.6,0.33,4.03,0.0,3.07,0.0,,,,,0,0,0
3600441,2000,Akron,New York,3085.0,8.21,455.6,36.94,437.0,35313.0,92700.0,27.6,97.21,0.39,0.65,1.33,0.03,0.0,0.36,0.03,3.08,0.0,0.0,0.68,0,0,0
3600441,2001,Akron,New York,3085.0,8.21,454.05,36.94,437.0,35313.0,92700.0,27.6,97.21,0.39,0.65,1.33,0.03,0.0,0.36,0.03,1.0,0.0,0.0,0.22,0,0,0
3600441,2002,Akron,New York,3085.0,8.21,453.28,36.94,437.0,35313.0,92700.0,27.6,97.21,0.39,0.65,1.33,0.03,0.0,0.36,0.03,0.27,0.0,0.0,0.06,0,0,0
3600441,2003,Akron,New York,3085.0,8.21,451.6,36.94,437.0,35313.0,92700.0,27.6,97.21,0.39,0.65,1.33,0.03,0.0,0.36,0.03,1.0,0.0,0.0,0.22,0,0,0
3600441,2004,Akron,New York,3085.0,8.21,450.99,36.94,437.0,35313.0,92700.0,27.6,97.21,0.39,0.65,1.33,0.03,0.0,0.36,0.03,0.14,0.0,0.0,0.03,0,0,0
3600441,2005,Akron,New York,3002.0,8.57,449.44,31.96,543.0,47011.0,112100.0,37.0,93.24,0.67,0.0,5.33,0.77,0.0,0.0,0.0,1.08,0.0,0.0,0.24,0,0,0
3600441,2006,Akron,New York,3002.0,8.57,447.67,31.96,543.0,47011.0,112100.0,37.0,93.24,0.67,0.0,5.33,0.77,0.0,0.0,0.0,2.0,0.0,0.0,0.45,0,0,0
3600441,2007,Akron,New York,3002.0,8.57,,31.96,543.0,47011.0,112100.0,37.0,93.24,0.67,0.0,5.33,0.77,0.0,0.0,0.0,,,,,0,0,0
3600441,2008,Akron,New York,3002.0,8.57,,31.96,543.0,47011.0,112100.0,37.0,93.24,0.67,0.0,5.33,0.77,0.0,0.0,0.0,,,,,0,0,0
3600441,2009,Akron,New York,3002.0,8.57,,31.96,543.0,47011.0,112100.0,37.0,93.24,0.67,0.0,5.33,0.77,0.0,0.0,0.0,,,,,0,0,0
3600441,2010,Akron,New York,2868.0,8.59,,36.27,711.0,40147.0,116300.0,26.9,95.36,0.45,1.29,1.39,0.28,0.0,1.22,0.0,,,,,0,0,0
3600441,2011,Akron,New York,2860.0,1.23,,44.75,654.0,47311.0,119400.0,22.6,92.45,1.01,0.84,2.24,1.26,0.0,2.2,0.0,,,,,0,0,0
3600441,2012,Akron,New York,2860.0,1.23,,44.75,654.0,47311.0,119400.0,22.6,92.45,1.01,0.84,2.24,1.26,0.0,2.2,0.0,,,,,0,0,0
3600441,2013,Akron,New York,2860.0,1.23,,44.75,654.0,47311.0,119400.0,22.6,92.45,1.01,0.84,2.24,1.26,0.0,2.2,0.0,,,,,0,0,0
3600441,2014,Akron,New York,2860.0,1.23,,44.75,654.0,47311.0,119400.0,22.6,92.45,1.01,0.84,2.24,1.26,0.0,2.2,0.0,,,,,0,0,0
3600441,2015,Akron,New York,2860.0,1.23,,44.75,654.0,47311.0,119400.0,22.6,92.45,1.01,0.84,2.24,1.26,0.0,2.2,0.0,,,,,0,0,0
3600441,2016,Akron,New York,2860.0,1.23,,44.75,654.0,47311.0,119400.0,22.6,92.45,1.01,0.84,2.24,1.26,0.0,2.2,0.0,,,,,0,0,0
3601000,2000,Albany,New York,95658.0,21.74,,62.4,570.0,30041.0,98300.0,28.7,61.11,27.22,5.59,0.24,3.23,0.03,2.34,0.23,,,,,0,0,0
3601000,2001,Albany,New York,95658.0,21.74,,62.4,570.0,30041.0,98300.0,28.7,61.11,27.22,5.59,0.24,3.23,0.03,2.34,0.23,,,,,0,0,0
3601000,2002,Albany,New York,95658.0,21.74,,62.4,570.0,30041.0,98300.0,28.7,61.11,27.22,5.59,0.24,3.23,0.03,2.34,0.23,,,,,0,0,0
3601000,2003,Albany,New York,95658.0,21.74,,62.4,570.0,30041.0,98300.0,28.7,61.11,27.22,5.59,0.24,3.23,0.03,2.34,0.23,,,,,0,0,0
3601000,2004,Albany,New York,95658.0,21.74,,62.4,570.0,30041.0,98300.0,28.7,61.11,27.22,5.59,0.24,3.23,0.03,2.34,0.23,,,,,0,0,0
3601000,2005,Albany,New York,94083.0,16.65,,59.08,791.0,38642.0,165400.0,32.8,58.18,27.62,6.54,0.43,3.76,0.06,3.12,0.3,,,,,0,0,0
3601000,2006,Albany,New York,94083.0,16.65,,59.08,791.0,38642.0,165400.0,32.8,58.18,27.62,6.54,0.43,3.76,0.06,3.12,0.3,,,,,0,0,0
3601000,2007,Albany,New York,94083.0,16.65,,59.08,791.0,38642.0,165400.0,32.8,58.18,27.62,6.54,0.43,3.76,0.06,3.12,0.3,,,,,0,0,0
3601000,2008,Albany,New York,94083.0,16.65,,59.08,791.0,38642.0,165400.0,32.8,58.18,27.62,6.54,0.43,3.76,0.06,3.12,0.3,,,,,0,0,0
3601000,2009,Albany,New York,94083.0,16.65,,59.08,791.0,38642.0,165400.0,32.8,58.18,27.62,6.54,0.43,3.76,0.06,3.12,0.3,,,,,0,0,0
3601000,2010,Albany,New York,97856.0,16.98,,63.35,834.0,40145.0,180100.0,32.3,54.02,29.1,8.58,0.2,4.96,0.05,2.8,0.3,,,,,0,0,0
3601000,2011,Albany,New York,98468.0,18.0,26240.0,62.53,857.0,40949.0,171400.0,32.5,51.18,28.32,9.55,0.24,7.0,0.06,3.54,0.11,66.0,65.0,0.25,0.25,1,0,0
3601000,2012,Albany,New York,98468.0,18.0,26395.0,62.53,857.0,40949.0,171400.0,32.5,51.18,28.32,9.55,0.24,7.0,0.06,3.54,0.11,95.0,93.0,0.35,0.36,1,0,0
3601000,2013,Albany,New York,98468.0,18.0,26575.0,62.53,857.0,40949.0,171400.0,32.5,51.18,28.32,9.55,0.24,7.0,0.06,3.54,0.11,90.0,88.0,0.33,0.34,1,0,0
3601000,2014,Albany,New York,98468.0,18.0,26705.0,62.53,857.0,40949.0,171400.0,32.5,51.18,28.32,9.55,0.24,7.0,0.06,3.54,0.11,73.0,73.0,0.27,0.27,1,0,0
3601000,2015,Albany,New York,98468.0,18.0,26872.0,62.53,857.0,40949.0,171400.0,32.5,51.18,28.32,9.55,0.24,7.0,0.06,3.54,0.11,62.0,59.0,0.22,0.23,1,0,0
3601000,2016,Albany,New York,98468.0,18.0,27026.0,62.53,857.0,40949.0,171400.0,32.5,51.18,28.32,9.55,0.24,7.0,0.06,3.54,0.11,51.0,49.0,0.18,0.19,1,0,0
3601011,2000,Albertson,New York,5200.0,4.71,,8.5,1243.0,66516.0,274000.0,28.3,78.21,0.15,5.5,0.0,14.5,0.0,1.54,0.1,,,,,0,0,0
3601011,2001,Albertson,New York,5200.0,4.71,,8.5,1243.0,66516.0,274000.0,28.3,78.21,0.15,5.5,0.0,14.5,0.0,1.54,0.1,,,,,0,0,0
3601011,2002,Albertson,New York,5200.0,4.71,,8.5,1243.0,66516.0,274000.0,28.3,78.21,0.15,5.5,0.0,14.5,0.0,1.54,0.1,,,,,0,0,0
3601011,2003,Albertson,New York,5200.0,4.71,,8.5,1243.0,66516.0,274000.0,28.3,78.21,0.15,5.5,0.0,14.5,0.0,1.54,0.1,,,,,0,0,0
3601011,2004,Albertson,New York,5200.0,4.71,,8.5,1243.0,66516.0,274000.0,28.3,78.21,0.15,5.5,0.0,14.5,0.0,1.54,0.1,,,,,0,0,0
3601011,2005,Albertson,New York,5593.0,1.38,,7.15,1449.0,86083.0,591600.0,37.1,68.42,0.0,8.6,0.0,19.92,0.0,0.0,3.06,,,,,0,0,0
3601011,2006,Albertson,New York,5593.0,1.38,,7.15,1449.0,86083.0,591600.0,37.1,68.42,0.0,8.6,0.0,19.92,0.0,0.0,3.06,,,,,0,0,0
3601011,2007,Albertson,New York,5593.0,1.38,,7.15,1449.0,86083.0,591600.0,37.1,68.42,0.0,8.6,0.0,19.92,0.0,0.0,3.06,,,,,0,0,0
3601011,2008,Albertson,New York,5593.0,1.38,,7.15,1449.0,86083.0,591600.0,37.1,68.42,0.0,8.6,0.0,19.92,0.0,0.0,3.06,,,,,0,0,0
3601011,2009,Albertson,New York,5593.0,1.38,,7.15,1449.0,86083.0,591600.0,37.1,68.42,0.0,8.6,0.0,19.92,0.0,0.0,3.06,,,,,0,0,0
3601011,2010,Albertson,New York,5182.0,1.29,,7.99,2001.0,87393.0,572200.0,50.0,65.32,0.23,7.28,0.14,24.24,0.0,2.43,0.37,,,,,0,0,0
3601011,2011,Albertson,New York,5146.0,0.64,,5.42,1908.0,108750.0,514000.0,38.3,68.21,0.02,8.22,0.0,22.68,0.0,0.87,0.0,,,,,0,0,0
